"id_pedido","id_produto","qtd","preco_unit","desconto"
65794,13,1,236.78,16.57
65795,15,10,252.50,17.68
65795,7,5,439.56,35.16
65795,2,10,229.05,4.58
65795,8,1,267.22,8.02
65796,5,4,105.06,8.40
65796,9,8,247.20,7.42
65796,3,7,959.40,76.75
65797,4,10,664.36,13.29
65797,4,9,664.36,46.51
65797,18,8,817.73,0.00
65798,17,4,835.98,8.36
65799,6,6,345.27,3.45
65799,13,5,236.78,18.94
65800,9,7,247.20,12.36
65800,6,6,345.27,17.26
65800,9,3,247.20,9.89
65801,16,5,872.56,43.63
65802,19,8,798.36,31.93
65802,18,10,817.73,40.89
65802,8,10,267.22,13.36
65802,8,1,267.22,0.00
65803,8,3,267.22,26.72
65803,17,4,835.98,16.72
65804,4,4,664.36,13.29
65805,15,6,252.50,5.05
65805,1,6,190.94,17.18
65806,5,1,105.06,6.30
65806,7,8,439.56,13.19
65807,12,2,491.65,24.58
65808,16,6,872.56,43.63
65808,4,4,664.36,6.64
65809,5,1,105.06,6.30
65809,11,8,528.31,5.28
65810,9,1,247.20,12.36
65811,16,2,872.56,34.90
65811,10,9,820.94,32.84
65812,15,5,252.50,12.63
65812,2,3,229.05,20.61
65812,17,7,835.98,8.36
65813,15,10,252.50,10.10
65813,19,7,798.36,55.89
65813,12,2,491.65,0.00
65814,12,8,491.65,24.58
65815,20,8,904.09,81.37
65816,10,10,820.94,8.21
65817,4,10,664.36,59.79
65818,12,4,491.65,49.17
65818,5,9,105.06,7.35
65819,18,3,817.73,57.24
65820,8,7,267.22,21.38
65820,12,5,491.65,24.58
65820,19,4,798.36,55.89
65821,17,2,835.98,83.60
65822,1,4,190.94,5.73
65822,20,5,904.09,90.41
65822,17,2,835.98,0.00
65822,16,10,872.56,52.35
65823,2,8,229.05,18.32
65824,3,9,959.40,95.94
65824,4,6,664.36,53.15
65825,11,8,528.31,47.55
65825,6,1,345.27,27.62
65825,17,3,835.98,83.60
65826,20,7,904.09,27.12
65826,18,10,817.73,81.77
65826,14,5,193.47,17.41
65827,7,3,439.56,21.98
65828,4,2,664.36,66.44
65829,18,9,817.73,8.18
65830,17,1,835.98,83.60
65831,8,10,267.22,0.00
65832,3,10,959.40,76.75
65833,1,1,190.94,7.64
65833,19,1,798.36,31.93
65834,12,6,491.65,9.83
65835,13,1,236.78,14.21
65836,17,5,835.98,8.36
65837,6,4,345.27,3.45
65838,12,6,491.65,29.50
65838,12,3,491.65,39.33
65838,8,1,267.22,2.67
65839,17,4,835.98,83.60
65840,1,2,190.94,7.64
65841,16,8,872.56,0.00
65841,9,4,247.20,14.83
65841,3,1,959.40,0.00
65842,5,6,105.06,10.51
65843,10,1,820.94,65.68
65843,4,5,664.36,19.93
65844,10,7,820.94,24.63
65845,6,2,345.27,31.07
65846,15,7,252.50,22.72
65847,19,6,798.36,63.87
65847,3,8,959.40,0.00
65848,7,2,439.56,43.96
65848,8,7,267.22,8.02
65849,19,3,798.36,71.85
65849,18,5,817.73,57.24
65850,3,7,959.40,0.00
65850,16,7,872.56,69.80
65850,17,7,835.98,8.36
65851,10,3,820.94,57.47
65851,15,7,252.50,17.68
65852,15,6,252.50,0.00
65852,3,5,959.40,67.16
65853,11,1,528.31,10.57
65853,12,3,491.65,9.83
65854,10,9,820.94,8.21
65854,9,8,247.20,9.89
65854,17,4,835.98,66.88
65855,7,3,439.56,21.98
65856,11,3,528.31,47.55
65857,7,6,439.56,17.58
65858,20,1,904.09,18.08
65859,12,10,491.65,14.75
65860,13,6,236.78,7.10
65860,2,10,229.05,18.32
65860,6,1,345.27,31.07
65861,15,4,252.50,15.15
65862,17,10,835.98,50.16
65862,14,3,193.47,15.48
65862,8,8,267.22,24.05
65863,10,2,820.94,41.05
65864,7,5,439.56,0.00
65865,4,5,664.36,66.44
65866,8,1,267.22,26.72
65867,15,3,252.50,20.20
65867,11,9,528.31,15.85
65868,19,1,798.36,23.95
65868,6,6,345.27,27.62
65869,17,7,835.98,75.24
65869,18,5,817.73,0.00
65870,19,7,798.36,47.90
65871,2,1,229.05,4.58
65872,9,4,247.20,9.89
65872,14,1,193.47,9.67
65873,4,2,664.36,13.29
65873,19,4,798.36,31.93
65874,12,8,491.65,14.75
65875,9,2,247.20,22.25
65876,20,6,904.09,63.29
65877,4,4,664.36,53.15
65878,14,4,193.47,5.80
65879,12,7,491.65,29.50
65880,17,9,835.98,75.24
65880,17,2,835.98,58.52
65880,7,8,439.56,26.37
65880,10,5,820.94,82.09
65881,1,9,190.94,0.00
65881,13,2,236.78,21.31
65882,8,1,267.22,0.00
65882,17,4,835.98,0.00
65882,5,3,105.06,1.05
65883,18,2,817.73,49.06
65884,10,2,820.94,16.42
65885,13,2,236.78,7.10
65886,2,10,229.05,13.74
65886,12,5,491.65,34.42
65887,7,4,439.56,17.58
65888,6,1,345.27,24.17
65888,20,10,904.09,36.16
65888,6,6,345.27,3.45
65889,16,4,872.56,69.80
65889,1,1,190.94,13.37
65889,5,9,105.06,0.00
65890,9,10,247.20,2.47
65890,3,6,959.40,76.75
65890,14,3,193.47,11.61
65891,20,7,904.09,27.12
65891,7,1,439.56,17.58
65892,12,6,491.65,29.50
65893,16,2,872.56,43.63
65893,3,5,959.40,0.00
65894,10,9,820.94,0.00
65895,2,8,229.05,22.91
65895,16,5,872.56,78.53
65896,12,5,491.65,49.17
65896,11,5,528.31,36.98
65896,7,6,439.56,39.56
65897,15,1,252.50,15.15
65898,4,2,664.36,59.79
65899,19,10,798.36,55.89
65900,16,8,872.56,26.18
65900,12,2,491.65,19.67
65900,17,10,835.98,16.72
65901,18,9,817.73,49.06
65902,10,5,820.94,16.42
65902,3,3,959.40,28.78
65902,8,10,267.22,21.38
65903,15,1,252.50,5.05
65903,5,6,105.06,5.25
65904,11,4,528.31,5.28
65904,20,5,904.09,90.41
65905,15,9,252.50,5.05
65906,18,5,817.73,32.71
65906,2,3,229.05,4.58
65906,13,7,236.78,14.21
65907,9,4,247.20,12.36
65908,2,3,229.05,11.45
65909,2,1,229.05,4.58
65909,18,7,817.73,73.60
65910,16,7,872.56,8.73
65910,12,10,491.65,39.33
65910,12,4,491.65,49.17
65911,2,4,229.05,22.91
65912,17,8,835.98,33.44
65913,20,3,904.09,18.08
65914,20,3,904.09,0.00
65915,9,3,247.20,14.83
65916,13,2,236.78,16.57
65917,16,5,872.56,78.53
65917,5,1,105.06,4.20
65917,11,8,528.31,52.83
65918,5,7,105.06,6.30
65918,11,3,528.31,0.00
65919,8,1,267.22,10.69
65920,5,8,105.06,8.40
65921,20,10,904.09,18.08
65921,2,2,229.05,13.74
65921,9,8,247.20,14.83
65922,9,5,247.20,9.89
65922,1,2,190.94,0.00
65922,6,7,345.27,24.17
65923,10,8,820.94,0.00
65923,15,9,252.50,10.10
65923,19,7,798.36,79.84
65923,2,5,229.05,18.32
65924,11,3,528.31,52.83
65925,20,2,904.09,72.33
65925,18,7,817.73,32.71
65926,5,1,105.06,1.05
65927,14,3,193.47,15.48
65927,4,6,664.36,19.93
65928,7,5,439.56,4.40
65928,2,1,229.05,2.29
65928,9,7,247.20,17.30
65928,15,10,252.50,15.15
65929,8,3,267.22,16.03
65930,18,6,817.73,24.53
65930,11,8,528.31,36.98
65930,9,2,247.20,24.72
65931,12,2,491.65,49.17
65931,2,9,229.05,13.74
65932,9,9,247.20,9.89
65932,8,9,267.22,0.00
65932,15,9,252.50,2.53
65933,19,5,798.36,71.85
65934,8,8,267.22,26.72
65934,2,9,229.05,9.16
65934,11,6,528.31,52.83
65934,14,8,193.47,17.41
65935,10,10,820.94,16.42
65936,12,7,491.65,14.75
65937,3,4,959.40,19.19
65938,20,7,904.09,36.16
65938,12,1,491.65,14.75
65939,9,8,247.20,9.89
65939,5,8,105.06,4.20
65939,14,2,193.47,0.00
65940,10,1,820.94,8.21
65941,1,9,190.94,7.64
65941,19,2,798.36,31.93
65941,19,7,798.36,31.93
65941,18,5,817.73,16.35
65942,19,6,798.36,63.87
65943,7,1,439.56,13.19
65944,6,7,345.27,24.17
65944,12,7,491.65,9.83
65945,10,8,820.94,16.42
65946,6,8,345.27,31.07
65946,2,8,229.05,20.61
65946,6,3,345.27,0.00
65946,15,1,252.50,20.20
65947,16,3,872.56,52.35
65947,5,6,105.06,8.40
65948,19,2,798.36,31.93
65949,2,10,229.05,11.45
65950,14,9,193.47,17.41
65951,1,4,190.94,15.28
65951,5,4,105.06,3.15
65952,7,3,439.56,43.96
65953,9,2,247.20,2.47
65954,11,4,528.31,0.00
65955,6,10,345.27,17.26
65956,14,5,193.47,7.74
65956,7,10,439.56,35.16
65956,15,10,252.50,20.20
65957,20,5,904.09,45.20
65958,15,6,252.50,5.05
65959,12,6,491.65,29.50
65959,11,7,528.31,52.83
65960,8,7,267.22,13.36
65961,17,8,835.98,0.00
65962,18,4,817.73,16.35
65963,4,2,664.36,39.86
65963,17,1,835.98,58.52
65963,18,1,817.73,8.18
65964,14,3,193.47,5.80
65964,19,9,798.36,39.92
65965,4,3,664.36,66.44
65965,11,6,528.31,10.57
65965,4,7,664.36,33.22
65966,12,5,491.65,29.50
65967,5,3,105.06,9.46
65968,9,4,247.20,24.72
65969,7,10,439.56,43.96
65969,8,1,267.22,21.38
65969,1,5,190.94,13.37
65970,17,2,835.98,8.36
65970,1,3,190.94,11.46
65970,13,5,236.78,7.10
65971,19,6,798.36,23.95
65971,9,8,247.20,2.47
65972,16,8,872.56,17.45
65972,19,6,798.36,7.98
65973,4,1,664.36,26.57
65974,7,6,439.56,8.79
65975,19,10,798.36,15.97
65976,1,9,190.94,19.09
65977,5,8,105.06,2.10
65978,4,9,664.36,33.22
65978,20,6,904.09,9.04
65979,13,7,236.78,7.10
65980,15,1,252.50,12.63
65980,12,1,491.65,49.17
65981,4,9,664.36,6.64
65981,7,1,439.56,43.96
65982,17,10,835.98,25.08
65982,17,5,835.98,0.00
65983,6,4,345.27,13.81
65984,18,3,817.73,32.71
65985,6,1,345.27,34.53
65985,20,8,904.09,0.00
65985,12,8,491.65,29.50
65986,18,6,817.73,73.60
65987,10,10,820.94,65.68
65987,7,7,439.56,21.98
65987,8,4,267.22,5.34
65988,4,5,664.36,53.15
65988,10,6,820.94,65.68
65989,2,6,229.05,4.58
65990,8,6,267.22,13.36
65991,1,4,190.94,3.82
65991,14,9,193.47,7.74
65992,12,7,491.65,19.67
65993,16,3,872.56,69.80
65993,14,9,193.47,5.80
65993,9,3,247.20,24.72
65994,20,8,904.09,90.41
65995,5,3,105.06,5.25
65995,12,5,491.65,4.92
65996,8,5,267.22,24.05
65996,13,6,236.78,0.00
65996,6,3,345.27,27.62
65997,8,3,267.22,13.36
65998,19,4,798.36,39.92
65998,15,2,252.50,20.20
65999,4,8,664.36,39.86
66000,11,4,528.31,52.83
66000,15,3,252.50,0.00
66000,7,10,439.56,4.40
66001,4,9,664.36,39.86
66002,10,7,820.94,32.84
66002,19,6,798.36,63.87
66002,11,8,528.31,5.28
66003,6,3,345.27,3.45
66003,11,3,528.31,0.00
66003,6,10,345.27,27.62
66004,16,10,872.56,87.26
66005,6,2,345.27,31.07
66006,17,9,835.98,8.36
66007,11,8,528.31,10.57
66008,7,3,439.56,26.37
66008,15,5,252.50,15.15
66008,8,4,267.22,0.00
66009,15,1,252.50,20.20
66009,6,6,345.27,27.62
66009,4,6,664.36,26.57
66010,11,1,528.31,36.98
66010,13,5,236.78,14.21
66010,9,4,247.20,22.25
66011,11,4,528.31,47.55
66012,4,1,664.36,0.00
66012,15,1,252.50,10.10
66012,1,6,190.94,13.37
66013,19,1,798.36,71.85
66013,12,10,491.65,19.67
66014,8,4,267.22,21.38
66014,14,7,193.47,0.00
66015,9,7,247.20,24.72
66015,20,6,904.09,27.12
66016,5,3,105.06,8.40
66017,18,8,817.73,24.53
66017,15,8,252.50,25.25
66018,8,6,267.22,13.36
66019,14,7,193.47,0.00
66020,17,5,835.98,41.80
66021,4,3,664.36,39.86
66022,17,1,835.98,50.16
66022,4,5,664.36,26.57
66022,16,8,872.56,34.90
66023,12,5,491.65,0.00
66024,18,10,817.73,24.53
66024,3,6,959.40,57.56
66024,14,1,193.47,0.00
66025,8,3,267.22,16.03
66025,6,7,345.27,24.17
66025,1,5,190.94,5.73
66026,19,8,798.36,15.97
66026,3,1,959.40,47.97
66026,14,3,193.47,9.67
66027,1,9,190.94,9.55
66027,20,9,904.09,81.37
66027,2,7,229.05,13.74
66028,3,9,959.40,67.16
66028,2,1,229.05,6.87
66028,16,5,872.56,43.63
66029,6,10,345.27,31.07
66030,13,5,236.78,4.74
66031,11,2,528.31,21.13
66032,8,8,267.22,0.00
66032,5,2,105.06,7.35
66033,12,2,491.65,4.92
66033,12,10,491.65,39.33
66033,15,4,252.50,15.15
66034,20,2,904.09,36.16
66034,5,4,105.06,3.15
66035,1,10,190.94,17.18
66036,6,6,345.27,27.62
66037,9,8,247.20,4.94
66037,10,1,820.94,57.47
66037,11,2,528.31,31.70
66038,9,1,247.20,9.89
66039,1,8,190.94,11.46
66040,1,2,190.94,11.46
66040,4,9,664.36,13.29
66040,11,6,528.31,10.57
66041,8,10,267.22,18.71
66041,16,2,872.56,8.73
66042,10,4,820.94,0.00
66042,4,2,664.36,59.79
66042,7,4,439.56,8.79
66043,18,10,817.73,32.71
66044,9,4,247.20,7.42
66045,5,2,105.06,9.46
66045,13,6,236.78,23.68
66046,17,6,835.98,33.44
66046,17,1,835.98,75.24
66046,18,1,817.73,16.35
66047,5,7,105.06,3.15
66048,15,7,252.50,20.20
66048,20,5,904.09,36.16
66049,13,6,236.78,9.47
66049,7,3,439.56,21.98
66049,15,6,252.50,25.25
66050,5,1,105.06,7.35
66051,15,9,252.50,12.63
66052,10,5,820.94,49.26
66053,9,10,247.20,19.78
66053,3,10,959.40,95.94
66053,11,4,528.31,15.85
66054,20,1,904.09,18.08
66055,5,9,105.06,2.10
66056,4,9,664.36,46.51
66056,14,8,193.47,5.80
66056,11,3,528.31,36.98
66057,2,7,229.05,4.58
66058,19,4,798.36,47.90
66058,5,2,105.06,6.30
66059,10,6,820.94,41.05
66059,9,10,247.20,24.72
66059,4,6,664.36,66.44
66060,19,6,798.36,79.84
66061,20,2,904.09,18.08
66061,1,10,190.94,11.46
66062,4,10,664.36,46.51
66062,13,3,236.78,11.84
66062,11,2,528.31,31.70
66063,9,2,247.20,14.83
66063,20,7,904.09,90.41
66063,13,1,236.78,14.21
66063,11,3,528.31,52.83
66064,8,8,267.22,13.36
66064,17,9,835.98,41.80
66065,18,9,817.73,57.24
66066,9,9,247.20,14.83
66067,1,3,190.94,13.37
66067,17,7,835.98,50.16
66068,10,5,820.94,49.26
66068,16,5,872.56,78.53
66068,3,6,959.40,38.38
66068,19,1,798.36,23.95
66069,17,2,835.98,41.80
66069,20,3,904.09,72.33
66069,10,1,820.94,16.42
66069,15,1,252.50,0.00
66070,14,5,193.47,3.87
66071,17,8,835.98,0.00
66072,10,5,820.94,73.88
66072,6,8,345.27,6.91
66073,7,2,439.56,8.79
66073,15,1,252.50,0.00
66074,10,1,820.94,65.68
66074,20,2,904.09,36.16
66075,14,9,193.47,3.87
66075,8,3,267.22,2.67
66075,6,3,345.27,10.36
66076,6,3,345.27,34.53
66076,20,1,904.09,45.20
66076,17,10,835.98,16.72
66077,15,4,252.50,20.20
66078,19,1,798.36,0.00
66078,13,7,236.78,7.10
66079,13,4,236.78,14.21
66079,8,7,267.22,0.00
66079,14,3,193.47,17.41
66080,12,4,491.65,29.50
66080,13,9,236.78,21.31
66080,9,5,247.20,22.25
66081,15,3,252.50,20.20
66081,6,10,345.27,6.91
66081,3,8,959.40,19.19
66081,19,7,798.36,47.90
66082,8,10,267.22,26.72
66082,11,8,528.31,10.57
66082,10,9,820.94,57.47
66083,13,8,236.78,21.31
66084,18,10,817.73,57.24
66085,13,5,236.78,4.74
66085,9,9,247.20,19.78
66085,14,1,193.47,7.74
66086,19,7,798.36,0.00
66087,16,3,872.56,17.45
66088,13,4,236.78,14.21
66089,7,4,439.56,26.37
66089,16,7,872.56,8.73
66089,16,2,872.56,78.53
66090,7,5,439.56,0.00
66091,14,3,193.47,5.80
66091,17,7,835.98,58.52
66091,11,9,528.31,36.98
66092,19,8,798.36,71.85
66093,9,4,247.20,19.78
66094,6,10,345.27,3.45
66095,3,9,959.40,0.00
66096,20,9,904.09,63.29
66097,13,1,236.78,9.47
66098,5,6,105.06,0.00
66098,1,8,190.94,3.82
66098,17,8,835.98,58.52
66099,4,2,664.36,59.79
66099,11,9,528.31,42.26
66099,16,2,872.56,0.00
66100,19,9,798.36,7.98
66101,1,4,190.94,11.46
66102,11,5,528.31,52.83
66102,12,5,491.65,0.00
66103,13,2,236.78,16.57
66103,11,3,528.31,52.83
66104,2,4,229.05,11.45
66105,1,3,190.94,3.82
66105,10,8,820.94,16.42
66105,6,8,345.27,31.07
66106,6,5,345.27,0.00
66106,7,1,439.56,17.58
66106,19,10,798.36,23.95
66107,13,9,236.78,7.10
66107,19,10,798.36,71.85
66107,20,6,904.09,45.20
66107,2,5,229.05,16.03
66108,11,9,528.31,26.42
66108,12,4,491.65,44.25
66108,9,4,247.20,22.25
66108,5,10,105.06,7.35
66109,12,6,491.65,44.25
66110,2,5,229.05,9.16
66110,11,7,528.31,15.85
66110,6,6,345.27,31.07
66111,11,7,528.31,0.00
66112,20,2,904.09,9.04
66113,13,7,236.78,4.74
66114,1,9,190.94,3.82
66114,12,5,491.65,4.92
66114,6,2,345.27,27.62
66115,8,8,267.22,18.71
66115,9,7,247.20,9.89
66116,4,4,664.36,39.86
66117,5,1,105.06,1.05
66118,18,8,817.73,81.77
66119,19,4,798.36,79.84
66120,11,8,528.31,52.83
66120,2,10,229.05,20.61
66121,3,7,959.40,57.56
66121,16,6,872.56,0.00
66122,20,8,904.09,90.41
66122,12,5,491.65,34.42
66123,18,4,817.73,49.06
66124,6,5,345.27,27.62
66125,20,9,904.09,45.20
66125,11,7,528.31,0.00
66125,13,7,236.78,11.84
66126,12,5,491.65,4.92
66126,17,8,835.98,66.88
66126,20,1,904.09,63.29
66127,8,3,267.22,16.03
66128,20,8,904.09,36.16
66128,12,7,491.65,0.00
66128,7,7,439.56,35.16
66129,17,7,835.98,75.24
66129,19,6,798.36,0.00
66130,10,8,820.94,49.26
66130,16,2,872.56,69.80
66131,16,10,872.56,61.08
66131,1,2,190.94,19.09
66132,7,3,439.56,21.98
66133,3,6,959.40,0.00
66133,19,10,798.36,71.85
66134,19,6,798.36,15.97
66134,14,9,193.47,9.67
66135,18,8,817.73,73.60
66135,6,1,345.27,10.36
66135,18,3,817.73,73.60
66135,13,1,236.78,16.57
66136,5,10,105.06,6.30
66136,6,10,345.27,27.62
66136,4,5,664.36,6.64
66137,17,3,835.98,66.88
66138,13,10,236.78,14.21
66138,9,6,247.20,7.42
66139,1,1,190.94,1.91
66139,19,5,798.36,47.90
66140,18,6,817.73,40.89
66141,9,7,247.20,4.94
66141,17,5,835.98,58.52
66141,7,9,439.56,13.19
66142,13,1,236.78,21.31
66142,2,10,229.05,13.74
66143,16,8,872.56,0.00
66143,17,8,835.98,16.72
66143,12,3,491.65,29.50
66144,7,1,439.56,13.19
66145,6,2,345.27,17.26
66146,18,1,817.73,73.60
66146,16,9,872.56,61.08
66146,2,2,229.05,4.58
66147,13,5,236.78,23.68
66148,15,2,252.50,5.05
66149,18,1,817.73,81.77
66150,3,5,959.40,95.94
66151,11,1,528.31,5.28
66151,20,3,904.09,0.00
66151,4,6,664.36,39.86
66151,10,2,820.94,82.09
66152,5,1,105.06,8.40
66153,12,6,491.65,14.75
66153,4,2,664.36,53.15
66154,4,2,664.36,46.51
66155,10,10,820.94,73.88
66156,16,10,872.56,34.90
66156,3,10,959.40,76.75
66157,7,9,439.56,17.58
66158,2,8,229.05,9.16
66158,10,5,820.94,24.63
66158,5,8,105.06,9.46
66159,19,2,798.36,15.97
66160,16,10,872.56,17.45
66161,14,2,193.47,0.00
66161,18,6,817.73,32.71
66161,20,3,904.09,54.25
66161,3,6,959.40,76.75
66162,4,10,664.36,13.29
66162,6,2,345.27,6.91
66162,12,2,491.65,44.25
66163,10,2,820.94,8.21
66164,18,1,817.73,0.00
66165,20,10,904.09,63.29
66166,1,8,190.94,0.00
66167,2,4,229.05,13.74
66168,2,8,229.05,18.32
66168,16,4,872.56,61.08
66168,4,8,664.36,59.79
66169,10,4,820.94,32.84
66170,19,5,798.36,7.98
66171,15,7,252.50,17.68
66171,9,9,247.20,0.00
66172,7,8,439.56,30.77
66172,6,4,345.27,27.62
66173,18,2,817.73,24.53
66173,9,3,247.20,14.83
66173,13,1,236.78,4.74
66174,16,6,872.56,0.00
66175,20,8,904.09,9.04
66176,3,3,959.40,9.59
66176,7,10,439.56,26.37
66176,10,7,820.94,8.21
66177,10,9,820.94,24.63
66177,20,10,904.09,27.12
66178,17,3,835.98,66.88
66178,13,8,236.78,16.57
66179,9,7,247.20,2.47
66180,8,3,267.22,5.34
66181,6,7,345.27,24.17
66182,12,9,491.65,49.17
66182,10,6,820.94,65.68
66183,13,10,236.78,21.31
66183,2,1,229.05,4.58
66183,1,1,190.94,13.37
66184,15,5,252.50,2.53
66184,12,7,491.65,34.42
66185,19,1,798.36,71.85
66185,2,1,229.05,9.16
66185,18,9,817.73,57.24
66185,1,3,190.94,15.28
66186,6,8,345.27,13.81
66186,6,9,345.27,17.26
66187,18,7,817.73,8.18
66187,8,8,267.22,2.67
66188,10,5,820.94,24.63
66189,11,10,528.31,52.83
66190,11,6,528.31,36.98
66190,13,8,236.78,14.21
66190,8,8,267.22,2.67
66191,3,8,959.40,19.19
66191,5,7,105.06,9.46
66191,7,8,439.56,8.79
66192,8,7,267.22,10.69
66192,5,6,105.06,9.46
66192,8,9,267.22,0.00
66193,7,2,439.56,13.19
66194,14,5,193.47,13.54
66194,18,10,817.73,40.89
66194,18,2,817.73,40.89
66194,8,4,267.22,5.34
66195,10,8,820.94,16.42
66195,4,2,664.36,33.22
66196,6,9,345.27,6.91
66196,11,1,528.31,31.70
66196,6,1,345.27,0.00
66197,8,1,267.22,0.00
66197,4,4,664.36,33.22
66197,8,3,267.22,5.34
66198,17,1,835.98,8.36
66198,1,9,190.94,15.28
66198,10,3,820.94,73.88
66199,1,4,190.94,19.09
66199,9,7,247.20,7.42
66199,17,4,835.98,66.88
66200,8,2,267.22,21.38
66200,11,2,528.31,10.57
66201,2,3,229.05,16.03
66201,12,4,491.65,29.50
66201,5,3,105.06,4.20
66202,3,9,959.40,0.00
66203,15,4,252.50,7.57
66204,15,3,252.50,25.25
66204,4,4,664.36,39.86
66204,13,10,236.78,18.94
66205,5,10,105.06,4.20
66205,4,10,664.36,66.44
66206,20,3,904.09,81.37
66207,8,5,267.22,21.38
66208,7,8,439.56,30.77
66208,18,10,817.73,57.24
66208,14,3,193.47,3.87
66209,2,3,229.05,0.00
66209,11,2,528.31,36.98
66209,18,10,817.73,0.00
66209,12,8,491.65,44.25
66210,1,4,190.94,7.64
66211,4,8,664.36,66.44
66211,4,6,664.36,19.93
66211,15,4,252.50,7.57
66212,1,6,190.94,19.09
66212,12,3,491.65,24.58
66212,13,1,236.78,0.00
66213,3,10,959.40,0.00
66213,15,10,252.50,25.25
66214,2,1,229.05,20.61
66215,8,1,267.22,5.34
66216,18,1,817.73,24.53
66216,14,9,193.47,3.87
66217,18,1,817.73,57.24
66218,13,2,236.78,11.84
66218,2,9,229.05,2.29
66218,20,10,904.09,18.08
66219,9,3,247.20,22.25
66220,20,6,904.09,0.00
66221,2,7,229.05,4.58
66222,13,1,236.78,7.10
66223,6,8,345.27,10.36
66223,18,1,817.73,32.71
66224,4,3,664.36,66.44
66224,20,3,904.09,90.41
66225,11,7,528.31,10.57
66226,19,1,798.36,39.92
66226,5,3,105.06,5.25
66227,9,8,247.20,2.47
66227,5,5,105.06,3.15
66227,17,10,835.98,33.44
66228,8,4,267.22,18.71
66229,6,9,345.27,31.07
66229,6,1,345.27,34.53
66230,11,9,528.31,26.42
66230,11,2,528.31,36.98
66230,8,3,267.22,24.05
66230,17,7,835.98,75.24
66231,7,9,439.56,21.98
66231,6,1,345.27,31.07
66231,20,9,904.09,27.12
66231,19,8,798.36,71.85
66232,20,10,904.09,90.41
66232,16,5,872.56,8.73
66232,9,4,247.20,0.00
66233,18,1,817.73,32.71
66234,17,2,835.98,41.80
66235,1,5,190.94,0.00
66235,20,1,904.09,72.33
66236,8,3,267.22,18.71
66237,2,1,229.05,22.91
66238,9,9,247.20,9.89
66239,13,5,236.78,7.10
66240,16,6,872.56,69.80
66241,1,9,190.94,11.46
66241,19,4,798.36,39.92
66242,14,1,193.47,7.74
66242,20,1,904.09,18.08
66243,15,3,252.50,10.10
66244,11,4,528.31,10.57
66244,12,7,491.65,14.75
66245,11,4,528.31,0.00
66246,19,3,798.36,31.93
66247,13,10,236.78,14.21
66248,16,1,872.56,69.80
66249,13,8,236.78,16.57
66249,14,6,193.47,0.00
66250,15,4,252.50,25.25
66251,5,10,105.06,9.46
66252,7,8,439.56,13.19
66253,17,8,835.98,33.44
66253,17,4,835.98,58.52
66253,14,5,193.47,11.61
66254,3,1,959.40,76.75
66255,7,1,439.56,0.00
66256,1,9,190.94,3.82
66256,5,7,105.06,3.15
66256,11,5,528.31,52.83
66257,17,9,835.98,75.24
66257,11,9,528.31,5.28
66258,3,7,959.40,9.59
66258,19,7,798.36,71.85
66258,19,2,798.36,23.95
66259,14,4,193.47,1.93
66259,16,6,872.56,69.80
66260,12,1,491.65,14.75
66261,14,10,193.47,0.00
66262,7,5,439.56,21.98
66263,10,4,820.94,73.88
66263,18,1,817.73,32.71
66264,20,8,904.09,27.12
66265,2,1,229.05,11.45
66266,18,8,817.73,57.24
66266,5,9,105.06,8.40
66267,3,2,959.40,19.19
66267,3,6,959.40,38.38
66267,14,7,193.47,0.00
66268,10,1,820.94,82.09
66269,16,2,872.56,78.53
66269,3,9,959.40,76.75
66270,3,9,959.40,67.16
66271,12,5,491.65,0.00
66272,4,2,664.36,66.44
66272,5,3,105.06,9.46
66273,5,3,105.06,1.05
66274,9,9,247.20,2.47
66275,15,8,252.50,10.10
66275,3,8,959.40,38.38
66275,1,10,190.94,19.09
66276,19,3,798.36,71.85
66276,10,5,820.94,41.05
66277,7,10,439.56,4.40
66277,4,2,664.36,0.00
66278,4,2,664.36,39.86
66279,16,8,872.56,43.63
66279,8,1,267.22,26.72
66280,11,1,528.31,10.57
66281,12,10,491.65,34.42
66282,10,4,820.94,8.21
66282,14,1,193.47,15.48
66282,3,3,959.40,95.94
66283,1,6,190.94,17.18
66283,5,5,105.06,2.10
66284,7,5,439.56,43.96
66285,19,9,798.36,47.90
66286,15,10,252.50,25.25
66287,3,8,959.40,76.75
66288,16,4,872.56,8.73
66289,12,5,491.65,24.58
66290,5,3,105.06,2.10
66291,10,2,820.94,49.26
66292,20,4,904.09,9.04
66293,6,9,345.27,0.00
66293,18,5,817.73,49.06
66293,12,9,491.65,14.75
66293,1,3,190.94,5.73
66294,16,5,872.56,87.26
66295,6,3,345.27,31.07
66296,13,2,236.78,23.68
66297,18,3,817.73,32.71
66297,1,10,190.94,7.64
66297,17,2,835.98,75.24
66297,13,5,236.78,7.10
66298,17,3,835.98,0.00
66299,14,8,193.47,11.61
66300,3,6,959.40,86.35
66300,19,2,798.36,0.00
66301,6,10,345.27,6.91
66301,17,8,835.98,25.08
66301,9,7,247.20,0.00
66301,9,4,247.20,17.30
66302,13,6,236.78,2.37
66302,20,1,904.09,54.25
66303,16,5,872.56,34.90
66304,11,7,528.31,31.70
66305,6,4,345.27,6.91
66305,15,7,252.50,15.15
66306,17,5,835.98,8.36
66306,12,1,491.65,24.58
66307,14,5,193.47,17.41
66308,20,8,904.09,90.41
66309,20,8,904.09,90.41
